#BaseNum	Read1_linear	Read1_log
283	2.000	2.000
284	2.000	2.000
285	2.000	2.000
286	2.000	2.000
287	2.000	2.000
288	2.000	2.000
289	2.000	2.000
290	2.000	2.000
291	2.000	2.000
292	2.000	2.000
293	2.000	2.000
294	2.000	2.000
295	2.000	2.000
296	2.000	2.000
297	2.000	2.000
298	2.000	2.000
299	2.000	2.000
300	2.000	2.000
301	2.000	2.000
302	2.000	2.000
303	2.000	2.000
304	2.000	2.000
305	2.000	2.000
306	5.000	5.000
307	3.000	3.000
308	2.000	2.000
309	2.000	2.000
310	2.000	2.000
311	2.000	2.000
312	2.000	2.000
313	2.000	2.000
314	2.000	2.000
315	2.000	2.000
316	2.000	2.000
317	2.000	2.000
318	2.000	2.000
319	2.000	2.000
320	2.000	2.000
321	2.000	2.000
322	2.000	2.000
323	2.000	2.000
324	2.000	2.000
325	2.000	2.000
326	2.000	2.000
327	2.000	2.000
328	2.000	2.000
329	2.000	2.000
330	2.000	2.000
331	2.000	2.000
332	2.000	2.000
333	2.000	2.000
334	2.000	2.000
335	2.000	2.000
336	2.000	2.000
337	3.000	3.000
338	2.000	2.000
339	2.000	2.000
340	2.000	2.000
341	2.000	2.000
342	2.000	2.000
343	2.000	2.000
344	2.000	2.000
345	2.000	2.000
346	2.000	2.000
347	2.000	2.000
348	2.000	2.000
349	2.000	2.000
350	2.000	2.000
351	2.000	2.000
352	4.000	4.000
353	2.000	2.000
354	2.000	2.000
355	2.000	2.000
356	5.000	5.000
357	5.000	5.000
358	2.000	2.000
359	2.000	2.000
360	3.000	3.000
361	6.000	6.000
362	9.000	9.000
363	8.000	8.000
364	6.000	6.000
365	5.000	5.000
366	8.000	8.000
367	10.000	10.000
368	18.000	18.000
369	16.000	16.000
370	13.000	13.000
371	8.000	8.000
372	2.000	2.000
373	2.000	2.000
374	3.000	3.000
375	4.000	4.000
376	2.000	2.000
377	11.000	11.000
378	8.000	8.000
379	8.000	8.000
380	3.000	3.000
381	9.000	9.000
382	11.000	11.000
383	9.000	9.000
384	5.000	5.000
385	9.000	9.000
386	6.000	6.000
387	2.000	2.000
388	2.000	2.000
389	2.000	2.000
390	2.000	2.000
391	2.000	2.000
392	2.000	2.000
393	5.000	5.000
394	12.000	12.000
395	4.000	4.000
396	4.000	4.000
397	7.000	7.000
398	2.000	2.000
399	2.000	2.000
400	2.000	2.000
401	2.000	2.000
402	3.000	3.000
403	2.000	2.000
404	3.000	3.000
405	8.000	8.000
406	2.000	2.000
407	2.000	2.000
408	5.000	5.000
409	6.000	6.000
410	7.000	7.000
411	16.000	16.000
412	10.000	10.000
413	6.000	6.000
414	4.000	4.000
415	5.000	5.000
416	14.000	14.000
417	12.000	12.000
418	2.000	2.000
419	2.000	2.000
420	2.000	2.000
421	2.000	2.000
422	2.000	2.000
423	2.000	2.000
424	2.000	2.000
425	2.000	2.000
426	2.000	2.000
427	2.000	2.000
428	2.000	2.000
429	7.000	7.000
430	2.000	2.000
431	4.000	4.000
432	2.000	2.000
433	2.000	2.000
434	2.000	2.000
435	2.000	2.000
436	2.000	2.000
437	14.000	14.000
438	9.000	9.000
439	4.000	4.000
440	2.000	2.000
441	2.000	2.000
442	2.000	2.000
443	2.000	2.000
444	2.000	2.000
445	2.000	2.000
446	2.000	2.000
447	2.000	2.000
448	3.000	3.000
449	2.000	2.000
450	2.000	2.000
451	2.000	2.000
452	2.000	2.000
453	2.000	2.000
454	3.000	3.000
455	2.000	2.000
456	3.000	3.000
457	8.000	8.000
458	2.000	2.000
459	5.000	5.000
460	2.000	2.000
461	2.000	2.000
462	2.000	2.000
463	2.000	2.000
464	2.000	2.000
465	2.000	2.000
466	2.000	2.000
467	7.000	7.000
468	2.000	2.000
469	2.000	2.000
470	2.000	2.000
471	2.000	2.000
472	2.000	2.000
473	2.000	2.000
474	2.000	2.000
475	2.000	2.000
476	2.000	2.000
477	2.000	2.000
478	2.000	2.000
479	2.000	2.000
480	2.000	2.000
481	6.000	6.000
482	4.000	4.000
483	5.000	5.000
484	3.000	3.000
485	8.000	8.000
486	8.000	8.000
487	5.000	5.000
488	2.000	2.000
489	2.000	2.000
490	2.000	2.000
491	2.000	2.000
492	2.000	2.000
493	2.000	2.000
494	5.000	5.000
495	5.000	5.000
496	8.000	8.000
497	2.000	2.000
498	7.000	7.000
499	6.000	6.000
500	13.000	13.000
501	7.000	7.000
502	2.000	2.000
503	2.000	2.000
504	6.000	6.000
505	5.000	5.000
506	2.000	2.000
507	5.000	5.000
508	6.000	6.000
509	4.000	4.000
510	9.000	9.000
511	9.000	9.000
512	2.000	2.000
513	2.000	2.000
514	2.000	2.000
515	4.000	4.000
516	4.000	4.000
517	2.000	2.000
518	2.000	2.000
519	2.000	2.000
520	2.000	2.000
521	2.000	2.000
522	2.000	2.000
523	2.000	2.000
524	2.000	2.000
525	2.000	2.000
526	2.000	2.000
527	2.000	2.000
528	2.000	2.000
529	2.000	2.000
530	2.000	2.000
531	2.000	2.000
532	2.000	2.000
533	2.000	2.000
534	2.000	2.000
535	10.000	10.000
536	5.000	5.000
537	2.000	2.000
538	2.000	2.000
539	2.000	2.000
540	2.000	2.000
541	2.000	2.000
542	2.000	2.000
543	2.000	2.000
544	4.000	4.000
545	2.000	2.000
546	2.000	2.000
547	3.000	3.000
548	2.000	2.000
549	2.000	2.000
550	2.000	2.000
551	2.000	2.000
552	2.000	2.000
553	2.000	2.000
554	2.000	2.000
555	2.000	2.000
556	2.000	2.000
557	2.000	2.000
558	2.000	2.000
559	2.000	2.000
560	2.000	2.000
561	2.000	2.000
562	2.000	2.000
563	2.000	2.000
564	2.000	2.000
565	2.000	2.000
566	2.000	2.000
567	2.000	2.000
568	2.000	2.000
569	2.000	2.000
570	2.000	2.000
571	2.000	2.000
572	2.000	2.000
573	2.000	2.000
574	2.000	2.000
575	2.000	2.000
576	2.000	2.000
577	2.000	2.000
578	2.000	2.000
579	2.000	2.000
580	2.000	2.000
581	2.000	2.000
582	2.000	2.000
583	2.000	2.000
584	2.000	2.000
585	2.000	2.000
586	2.000	2.000
587	2.000	2.000
588	2.000	2.000
589	4.000	4.000
590	5.000	5.000
591	6.000	6.000
592	7.000	7.000
593	2.000	2.000
594	4.000	4.000
595	11.000	11.000
596	10.000	10.000
597	6.000	6.000
598	3.000	3.000
599	4.000	4.000
600	3.000	3.000
601	3.000	3.000
602	2.000	2.000
603	2.000	2.000
604	2.000	2.000
605	2.000	2.000
606	7.000	7.000
607	9.000	9.000
608	10.000	10.000
609	10.000	10.000
610	4.000	4.000
611	5.000	5.000
612	4.000	4.000
613	3.000	3.000
614	7.000	7.000
615	4.000	4.000
616	2.000	2.000
617	2.000	2.000
618	2.000	2.000
619	2.000	2.000
620	8.000	8.000
621	13.000	13.000
622	10.000	10.000
623	2.000	2.000
624	2.000	2.000
625	2.000	2.000
626	2.000	2.000
627	2.000	2.000
628	2.000	2.000
629	5.000	5.000
630	2.000	2.000
631	2.000	2.000
632	2.000	2.000
633	2.000	2.000
634	2.000	2.000
635	2.000	2.000
636	2.000	2.000
637	2.000	2.000
638	2.000	2.000
639	2.000	2.000
640	2.000	2.000
641	2.000	2.000
642	2.000	2.000
643	2.000	2.000
644	2.000	2.000
645	2.000	2.000
646	2.000	2.000
647	2.000	2.000
648	2.000	2.000
649	2.000	2.000
650	2.000	2.000
651	2.000	2.000
652	2.000	2.000
653	2.000	2.000
654	2.000	2.000
655	2.000	2.000
656	2.000	2.000
657	2.000	2.000
658	2.000	2.000
659	2.000	2.000
660	2.000	2.000
661	2.000	2.000
662	2.000	2.000
663	2.000	2.000
664	2.000	2.000
665	2.000	2.000
666	2.000	2.000
667	2.000	2.000
668	2.000	2.000
669	2.000	2.000
670	2.000	2.000
671	2.000	2.000
672	2.000	2.000
673	2.000	2.000
674	4.000	4.000
675	2.000	2.000
676	2.000	2.000
677	2.000	2.000
678	2.000	2.000
679	2.000	2.000
680	2.000	2.000
681	2.000	2.000
682	2.000	2.000
683	2.000	2.000
684	2.000	2.000
685	2.000	2.000
686	2.000	2.000
687	2.000	2.000
688	2.000	2.000
689	2.000	2.000
690	2.000	2.000
691	2.000	2.000
692	2.000	2.000
693	2.000	2.000
694	2.000	2.000
695	2.000	2.000
696	2.000	2.000
697	2.000	2.000
698	2.000	2.000
699	2.000	2.000
700	2.000	2.000
701	2.000	2.000
702	2.000	2.000
703	2.000	2.000
704	2.000	2.000
705	2.000	2.000
706	2.000	2.000
707	2.000	2.000
708	2.000	2.000
709	2.000	2.000
710	2.000	2.000
711	2.000	2.000
712	2.000	2.000
713	2.000	2.000
714	3.000	3.000
715	3.000	3.000
716	2.000	2.000
717	5.000	5.000
718	7.000	7.000
719	6.000	6.000
720	2.000	2.000
721	5.000	5.000
722	2.000	2.000
723	4.000	4.000
724	6.000	6.000
725	10.000	10.000
726	10.000	10.000
727	8.000	8.000
728	2.000	2.000
729	4.000	4.000
730	2.000	2.000
731	2.000	2.000
732	2.000	2.000
733	2.000	2.000
734	2.000	2.000
735	2.000	2.000
736	2.000	2.000
737	2.000	2.000
738	2.000	2.000
739	2.000	2.000
740	5.000	5.000
741	4.000	4.000
742	2.000	2.000
743	2.000	2.000
744	2.000	2.000
745	2.000	2.000
746	2.000	2.000
747	2.000	2.000
748	2.000	2.000
749	2.000	2.000
750	2.000	2.000
751	2.000	2.000
752	2.000	2.000
753	2.000	2.000
754	2.000	2.000
755	2.000	2.000
756	2.000	2.000
757	2.000	2.000
758	6.000	6.000
759	4.000	4.000
760	7.000	7.000
761	4.000	4.000
762	2.000	2.000
763	2.000	2.000
764	6.000	6.000
765	2.000	2.000
766	2.000	2.000
767	2.000	2.000
768	2.000	2.000
769	2.000	2.000
770	2.000	2.000
771	2.000	2.000
772	2.000	2.000
773	2.000	2.000
774	2.000	2.000
775	2.000	2.000
776	2.000	2.000
777	3.000	3.000
778	2.000	2.000
779	2.000	2.000
780	2.000	2.000
781	2.000	2.000
782	2.000	2.000
783	2.000	2.000
784	2.000	2.000
785	2.000	2.000
786	2.000	2.000
787	2.000	2.000
788	2.000	2.000
789	7.000	7.000
790	8.000	8.000
791	2.000	2.000
792	2.000	2.000
793	2.000	2.000
794	2.000	2.000
795	2.000	2.000
796	2.000	2.000
797	2.000	2.000
798	2.000	2.000
799	2.000	2.000
800	2.000	2.000
801	2.000	2.000
802	2.000	2.000
803	2.000	2.000
804	2.000	2.000
805	2.000	2.000
806	2.000	2.000
807	2.000	2.000
808	2.000	2.000
809	2.000	2.000
810	2.000	2.000
811	2.000	2.000
812	2.000	2.000
813	2.000	2.000
814	2.000	2.000
815	2.000	2.000
816	2.000	2.000
817	2.000	2.000
818	2.000	2.000
819	2.000	2.000
820	2.000	2.000
821	2.000	2.000
822	2.000	2.000
823	2.000	2.000
824	2.000	2.000
825	2.000	2.000
826	2.000	2.000
827	2.000	2.000
828	2.000	2.000
829	2.000	2.000
830	2.000	2.000
831	2.000	2.000
832	2.000	2.000
833	2.000	2.000
834	3.000	3.000
835	4.000	4.000
836	2.000	2.000
837	2.000	2.000
838	2.000	2.000
839	2.000	2.000
840	2.000	2.000
841	2.000	2.000
842	2.000	2.000
843	2.000	2.000
844	2.000	2.000
845	2.000	2.000
846	2.000	2.000
847	2.000	2.000
848	2.000	2.000
849	2.000	2.000
850	2.000	2.000
851	7.000	7.000
852	2.000	2.000
853	2.000	2.000
854	2.000	2.000
855	2.000	2.000
856	2.000	2.000
857	2.000	2.000
858	2.000	2.000
859	2.000	2.000
860	2.000	2.000
861	2.000	2.000
862	2.000	2.000
863	2.000	2.000
864	2.000	2.000
865	2.000	2.000
866	2.000	2.000
867	2.000	2.000
868	2.000	2.000
869	2.000	2.000
870	2.000	2.000
871	2.000	2.000
872	2.000	2.000
873	2.000	2.000
874	2.000	2.000
875	2.000	2.000
876	2.000	2.000
877	2.000	2.000
878	2.000	2.000
879	2.000	2.000
880	2.000	2.000
881	2.000	2.000
882	2.000	2.000
883	2.000	2.000
884	2.000	2.000
885	2.000	2.000
886	2.000	2.000
887	2.000	2.000
888	2.000	2.000
889	2.000	2.000
890	2.000	2.000
891	2.000	2.000
892	2.000	2.000
893	2.000	2.000
894	2.000	2.000
895	8.000	8.000
896	2.000	2.000
897	2.000	2.000
898	2.000	2.000
899	5.000	5.000
900	4.000	4.000
901	2.000	2.000
902	2.000	2.000
903	2.000	2.000
904	2.000	2.000
905	10.000	10.000
906	2.000	2.000
907	2.000	2.000
908	2.000	2.000
909	2.000	2.000
910	2.000	2.000
911	5.000	5.000
912	2.000	2.000
913	2.000	2.000
914	2.000	2.000
915	2.000	2.000
916	2.000	2.000
917	2.000	2.000
918	2.000	2.000
919	2.000	2.000
920	2.000	2.000
921	2.000	2.000
922	2.000	2.000
923	2.000	2.000
924	2.000	2.000
925	2.000	2.000
926	2.000	2.000
927	6.000	6.000
928	2.000	2.000
929	2.000	2.000
930	6.000	6.000
931	5.000	5.000
932	4.000	4.000
933	2.000	2.000
934	2.000	2.000
935	2.000	2.000
936	2.000	2.000
937	2.000	2.000
938	6.000	6.000
939	2.000	2.000
940	2.000	2.000
941	2.000	2.000
942	2.000	2.000
943	2.000	2.000
944	2.000	2.000
945	2.000	2.000
946	2.000	2.000
947	2.000	2.000
948	2.000	2.000
949	2.000	2.000
950	2.000	2.000
951	2.000	2.000
952	2.000	2.000
953	2.000	2.000
954	2.000	2.000
955	5.000	5.000
956	4.000	4.000
957	4.000	4.000
958	4.000	4.000
959	7.000	7.000
960	4.000	4.000
961	3.000	3.000
962	2.000	2.000
963	2.000	2.000
964	2.000	2.000
965	2.000	2.000
966	7.000	7.000
967	2.000	2.000
968	2.000	2.000
969	2.000	2.000
970	4.000	4.000
971	2.000	2.000
972	2.000	2.000
973	2.000	2.000
974	2.000	2.000
975	2.000	2.000
976	2.000	2.000
977	2.000	2.000
978	2.000	2.000
979	2.000	2.000
980	2.000	2.000
981	2.000	2.000
982	2.000	2.000
983	2.000	2.000
984	2.000	2.000
985	2.000	2.000
986	2.000	2.000
987	2.000	2.000
988	2.000	2.000
989	2.000	2.000
990	2.000	2.000
991	2.000	2.000
992	2.000	2.000
993	2.000	2.000
994	2.000	2.000
995	2.000	2.000
996	17.000	17.000
997	17.000	17.000
998	3.000	3.000
999	2.000	2.000
1000	2.000	2.000
1001	3.000	3.000
1002	2.000	2.000
1003	4.000	4.000
1004	2.000	2.000
1005	2.000	2.000
1006	2.000	2.000
1007	6.000	6.000
1008	2.000	2.000
1009	3.000	3.000
1010	2.000	2.000
1011	2.000	2.000
1012	2.000	2.000
1013	2.000	2.000
1014	2.000	2.000
1015	2.000	2.000
1016	2.000	2.000
1017	2.000	2.000
1018	2.000	2.000
1019	2.000	2.000
1020	2.000	2.000
1021	12.000	12.000
1022	10.000	10.000
1023	5.000	5.000
1024	2.000	2.000
1025	2.000	2.000
1026	2.000	2.000
1027	2.000	2.000
1028	2.000	2.000
1029	2.000	2.000
1030	2.000	2.000
1031	2.000	2.000
1032	2.000	2.000
1033	2.000	2.000
1034	2.000	2.000
1035	2.000	2.000
1036	2.000	2.000
1037	2.000	2.000
1038	2.000	2.000
1039	2.000	2.000
1040	2.000	2.000
1041	2.000	2.000
1042	2.000	2.000
1043	2.000	2.000
1044	2.000	2.000
1045	2.000	2.000
1046	2.000	2.000
1047	2.000	2.000
1048	2.000	2.000
1049	2.000	2.000
1050	2.000	2.000
1051	2.000	2.000
1052	2.000	2.000
1053	2.000	2.000
1054	2.000	2.000
1055	2.000	2.000
1056	2.000	2.000
1057	5.000	5.000
1058	2.000	2.000
1059	2.000	2.000
1060	2.000	2.000
1061	2.000	2.000
1062	2.000	2.000
1063	2.000	2.000
1064	2.000	2.000
1065	2.000	2.000
1066	2.000	2.000
1067	2.000	2.000
1068	2.000	2.000
1069	2.000	2.000
1070	2.000	2.000
1071	2.000	2.000
1072	2.000	2.000
1073	2.000	2.000
1074	2.000	2.000
1075	2.000	2.000
1076	2.000	2.000
1077	2.000	2.000
1078	2.000	2.000
1079	2.000	2.000
1080	2.000	2.000
1081	2.000	2.000
1082	2.000	2.000
1083	2.000	2.000
1084	2.000	2.000
1085	2.000	2.000
1086	3.000	3.000
1087	2.000	2.000
1088	2.000	2.000
1089	2.000	2.000
1090	5.000	5.000
1091	2.000	2.000
1092	2.000	2.000
1093	2.000	2.000
1094	2.000	2.000
1095	10.000	10.000
1096	11.000	11.000
1097	13.000	13.000
1098	9.000	9.000
1099	8.000	8.000
1100	19.000	19.000
1101	15.000	15.000
1102	10.000	10.000
1103	4.000	4.000
1104	2.000	2.000
1105	2.000	2.000
1106	3.000	3.000
1107	2.000	2.000
1108	2.000	2.000
1109	2.000	2.000
1110	2.000	2.000
1111	2.000	2.000
1112	7.000	7.000
1113	2.000	2.000
1114	5.000	5.000
1115	2.000	2.000
1116	2.000	2.000
1117	2.000	2.000
1118	2.000	2.000
1119	2.000	2.000
1120	9.000	9.000
1121	2.000	2.000
1122	8.000	8.000
1123	2.000	2.000
1124	2.000	2.000
1125	2.000	2.000
1126	2.000	2.000
1127	2.000	2.000
1128	2.000	2.000
1129	2.000	2.000
1130	2.000	2.000
1131	2.000	2.000
1132	2.000	2.000
1133	3.000	3.000
1134	2.000	2.000
1135	2.000	2.000
1136	2.000	2.000
1137	2.000	2.000
1138	2.000	2.000
1139	2.000	2.000
1140	2.000	2.000
1141	2.000	2.000
1142	9.000	9.000
1143	7.000	7.000
1144	7.000	7.000
1145	2.000	2.000
1146	2.000	2.000
1147	2.000	2.000
1148	2.000	2.000
1149	3.000	3.000
1150	7.000	7.000
1151	2.000	2.000
1152	2.000	2.000
1153	2.000	2.000
1154	2.000	2.000
1155	2.000	2.000
1156	4.000	4.000
1157	2.000	2.000
1158	2.000	2.000
1159	2.000	2.000
1160	3.000	3.000
1161	2.000	2.000
1162	2.000	2.000
1163	2.000	2.000
1164	4.000	4.000
1165	2.000	2.000
1166	5.000	5.000
1167	2.000	2.000
1168	2.000	2.000
1169	2.000	2.000
1170	2.000	2.000
1171	2.000	2.000
1172	2.000	2.000
1173	2.000	2.000
1174	2.000	2.000
1175	2.000	2.000
1176	2.000	2.000
1177	2.000	2.000
1178	2.000	2.000
1179	2.000	2.000
1180	2.000	2.000
1181	2.000	2.000
1182	2.000	2.000
1183	2.000	2.000
1184	2.000	2.000
1185	2.000	2.000
1186	5.000	5.000
1187	2.000	2.000
1188	2.000	2.000
1189	5.000	5.000
1190	2.000	2.000
1191	2.000	2.000
1192	2.000	2.000
1193	2.000	2.000
1194	2.000	2.000
1195	2.000	2.000
1196	2.000	2.000
1197	2.000	2.000
1198	2.000	2.000
1199	2.000	2.000
1200	2.000	2.000
1201	2.000	2.000
1202	2.000	2.000
1203	2.000	2.000
1204	2.000	2.000
1205	2.000	2.000
1206	2.000	2.000
1207	2.000	2.000
1208	2.000	2.000
1209	2.000	2.000
1210	2.000	2.000
1211	2.000	2.000
1212	2.000	2.000
1213	3.000	3.000
1214	2.000	2.000
1215	10.000	10.000
1216	4.000	4.000
1217	2.000	2.000
1218	2.000	2.000
1219	2.000	2.000
1220	4.000	4.000
1221	2.000	2.000
1222	2.000	2.000
1223	2.000	2.000
1224	2.000	2.000
1225	2.000	2.000
1226	2.000	2.000
1227	2.000	2.000
1228	3.000	3.000
1229	6.000	6.000
1230	8.000	8.000
1231	2.000	2.000
1232	2.000	2.000
1233	2.000	2.000
1234	4.000	4.000
1235	2.000	2.000
1236	2.000	2.000
1237	2.000	2.000
1238	2.000	2.000
1239	2.000	2.000
1240	2.000	2.000
1241	2.000	2.000
1242	2.000	2.000
1243	2.000	2.000
1244	2.000	2.000
1245	2.000	2.000
1246	2.000	2.000
1247	2.000	2.000
1248	2.000	2.000
1249	2.000	2.000
1250	2.000	2.000
1251	2.000	2.000
1252	2.000	2.000
1253	2.000	2.000
1254	2.000	2.000
1255	2.000	2.000
1256	2.000	2.000
1257	2.000	2.000
1258	2.000	2.000
1259	2.000	2.000
1260	2.000	2.000
1261	2.000	2.000
1262	2.000	2.000
1263	2.000	2.000
1264	2.000	2.000
1265	2.000	2.000
1266	2.000	2.000
1267	2.000	2.000
1268	2.000	2.000
1269	2.000	2.000
1270	2.000	2.000
1271	2.000	2.000
1272	2.000	2.000
1273	2.000	2.000
1274	2.000	2.000
1275	2.000	2.000
1276	2.000	2.000
1277	2.000	2.000
1278	2.000	2.000
1279	2.000	2.000
1280	2.000	2.000
1281	2.000	2.000
1282	2.000	2.000
1283	2.000	2.000
1284	2.000	2.000
1285	2.000	2.000
1286	2.000	2.000
1287	2.000	2.000
1288	2.000	2.000
1289	2.000	2.000
1290	2.000	2.000
1291	2.000	2.000
1292	2.000	2.000
1293	2.000	2.000
1294	2.000	2.000
1295	2.000	2.000
1296	2.000	2.000
1297	4.000	4.000
1298	2.000	2.000
1299	2.000	2.000
1300	2.000	2.000
1301	2.000	2.000
1302	4.000	4.000
1303	2.000	2.000
1304	5.000	5.000
1305	5.000	5.000
1306	2.000	2.000
1307	2.000	2.000
1308	2.000	2.000
1309	2.000	2.000
1310	2.000	2.000
1311	2.000	2.000
1312	2.000	2.000
1313	2.000	2.000
1314	2.000	2.000
1315	2.000	2.000
1316	2.000	2.000
1317	2.000	2.000
1318	2.000	2.000
1319	2.000	2.000
1320	2.000	2.000
1321	2.000	2.000
1322	2.000	2.000
1323	6.000	6.000
1324	6.000	6.000
1325	4.000	4.000
1326	2.000	2.000
1327	4.000	4.000
1328	2.000	2.000
1329	4.000	4.000
1330	2.000	2.000
1331	4.000	4.000
1332	5.000	5.000
1333	7.000	7.000
1334	5.000	5.000
1335	2.000	2.000
1336	9.000	9.000
1337	10.000	10.000
1338	11.000	11.000
1339	2.000	2.000
1340	2.000	2.000
1341	2.000	2.000
1342	2.000	2.000
1343	2.000	2.000
1344	2.000	2.000
1345	2.000	2.000
1346	2.000	2.000
1347	2.000	2.000
1348	2.000	2.000
1349	2.000	2.000
1350	2.000	2.000
1351	2.000	2.000
1352	2.000	2.000
1353	2.000	2.000
1354	2.000	2.000
1355	2.000	2.000
1356	2.000	2.000
1357	2.000	2.000
1358	3.000	3.000
1359	2.000	2.000
